	Id	Text	Label
861	11094794_gab	so fucking sick of that kike zuccerberg and his jew bullshit	hatespeech
14873	15130993_gab	no way that another black guy murdering another white person that can not be i mean to say that is a hate crime would be racists or to even say over <number> plus percent black children do not have fathers and that a crime problem would be a hate crime would not it	offensive
12904	1213683174762377216_twitter	with all of the new followers i just want to remind you that all nazis should die 💜	hatespeech
13563	1248722979044786176_twitter	having bd drama is so ghetto like just leave me and my child alone weird ass bitch	offensive
4582	23559144_gab	i do not think the kikes are gonna get this war i mean russia will fuck up the launch sites then what trump attacks a russian base no fucking way i know he is kike owned now but even he can not want nuclear flames in america	hatespeech
19117	4561885_gab	<user> maybe should have course for monkeys and towelheads on sensitivity to white culture also	offensive
3354	16936242_gab	piss off kike	hatespeech
2573	24716255_gab	brian terry is a first cousin to a family friend believe me they have not forgotten that nigger holder	hatespeech
12473	1192110061553901568_twitter	<user> yeah but were you in london full of illegal immigrants you know in brexitland everyone vill verr dee poppy or else	hatespeech
8350	1178752941462839296_twitter	ashley calling michaels <number> years old white ass a stallion almost made me puke	normal
5692	1179064190822170624_twitter	<user> what dick faggot judging by how fat your forehead is i bet your tiny little dick has not emerged from beneath your gut in years bet your juevos rotted off too if you are out here begging for oral from someone who fucking hates you	normal
3302	1178996349385097217_twitter	<user> i am gay for jennie	normal
12333	1185304520424939520_twitter	y ’ all mfers will listen to logic even though that ’ the most unlogical thing to do since the holocaust	normal
9852	1178991632093339649_twitter	<user> <user> go and stay any muslim country and speak like this	normal
11414	1125874741057814531_twitter	while some muslims hang out at clubs in ramadan non muslims see beauty of islam and accept islam 💕 😏	normal
18794	27902074_gab	nobody who knows jews likes jews even jews hate jews	hatespeech
14944	15373293_gab	holy fuck gab is filling up with a lot of degenerate jews even worse degenerate jew lovers	hatespeech
19284	5431123_gab	well devildog you and i both know arabs turn and run	offensive
11288	1120393066739830785_twitter	<user> <user> it is no surprise as trudeau openly supports isis refugees and hamas	offensive
9520	11580271_gab	leftists are bad at marxmanship anders breivik required <number> shots to kill <number> bernie bro at gop ball field fired <number> rounds <number> kills copenhagen moslem attack had <number> rounds fired with only one dead that was not the cartoonist target	normal
2260	27963770_gab	filthy mudshark rebels against her cop daddy by burning coal and puts him in trouble trying to rescue her before the nigger damages or murders her	offensive
7022	23862663_gab	why does it matter which nigger sat on a bus does it make them not a nigger	hatespeech
17822	24243526_gab	the numbers i heard about were that <number> million jews were killed but also <number> million others homos mentally retarded political foes etc	offensive
17864	24375410_gab	do you think islam will allow the jews to run the show once theyre <number> billion of them	offensive
619	1109322805299027968_twitter	cause it a grimy world and niggas bout shit	normal
1892	6817112_gab	sweden suicide is a foregone conclusion no amount of tweeting raging philosophizing or praying is going to do diddly squat for them so why bother our energy is better spent arming and insulating ourselves from the muzzrats here	hatespeech
5155	1178836154172375040_twitter	and said hail king of the jews and they smote him with their hands john <number> <number> faith bible god	normal
4328	16350214_gab	here the funny thing about sarsour she d never dare try to pull this bullshit in a muzzie country shed need that much makeup to cover the bruises from being slapped around by their cowardly men these maggots are establishing a caliphate right under our apathetic ignorant little noses	hatespeech
13745	1259124750816808964_twitter	<user> would have protected immigrants saved our children and inspired a generation but you didn ’ t care	normal
2010	1178900870156693505_twitter	me goodnight devin devin i hope i dont get raped by a clown	normal
8292	24676758_gab	this man vlad tepes knew how you deal with a moslem invasion and now he is called dracula in the west which means son of the dragon taken from his father who was known as dracul the dragon he is still seen as a national hero in romania	hatespeech
18502	26822908_gab	ms <number> and arabs pouring into the us from the south	offensive
4342	25117494_gab	welcome one and all hope everyone is having a great weekend big job in the garden tomorrow getting it spick and span after the winter washout should be a nice day by all accounts got any plans brit fam	normal
18456	26588197_gab	one of the many reasons the wife and i enjoy gab a faggot is a faggot a dyke is a dyke a nigger is a nigger	undecided
12520	1194095745730797568_twitter	<number> million jews died in the holocaust thingswesaybutdontmean	normal
15063	15644350_gab	sexual harassment is a two way street actually grabbing a man dick is a more severe act of harassment than talking about grabbing a women pussy resign from the view joy	offensive
17955	24710063_gab	she has come to her senses and realizes niggers are incapable of living in a civilized manner and she knows precisely what she is doing you are the only one without sense and without a good plan	undecided
15114	15823951_gab	that area of philly is huge ghetto the niggers ruined the best neighborhoods in philly on purpose no such thing as an upscale nigger neighborhood and never will be	hatespeech
977	9432870_gab	i am sure adding a shitskin to the mix was a great move for optics	offensive
13172	1227082533197766657_twitter	saying “ my kids ” “ my bd ” is so ghetto this man violated 🤦 🏽 \u200d ♀ ️ 😂	offensive
9047	1177662316835475457_twitter	<user> <user> <user> it called capitalism towel head go back to your communist country and see how that works out	undecided
16325	18960184_gab	yep the us census bureau officially classifies arabs and jews as white	offensive
14399	13690544_gab	muslim immigrants are not integrating they are actually further ghettoizing they are moving inward not outward raheem kassam author of no go zones how sharia law is coming to a neighborhood near you	undecided
7945	10174926_gab	but violating it will not look at the entire structure of censorship sjws need the <number> billion muzzies as cannon fodder for the war on the west but they do not want sharia law prince whatshisname does he is not calling the shots cultural marxists are	hatespeech
10585	1088957016524111874_twitter	a bitch will talk shit in someone dm about me but never directly in my dm okay bitch 🤣 u say u grown u ain ’ t	offensive
8848	1179026967263420416_twitter	<user> all white guys should quit supporting you	normal
14329	13461617_gab	quit watching porn and get white babies born they do not want us to reproduce	offensive
6822	1179070170893094917_twitter	if a bitch wear white socks w black shoes vice versa they cant dress automatically eliminated that so tacky	normal
16071	18170378_gab	if you want an answer to that question maybe you should listen to my show instead of that drunk retard who has never made the slightest effort to understand the subject matter	offensive
9667	1178739563805712384_twitter	<user> <user> how can america have a civil war if its not a country america is merely a refugee camp made out of all the world immigrants citizen or not civil wars only happen in countries where citizens share something in common blood religion history america has none of this	normal
5762	1178792213825777664_twitter	how do u not know dyke is a slur like do u live under a rock	normal
940	1103204704073375744_twitter	lmao more than half the bitches i see sharing their opinions on cheating are thooters themselves	offensive
18017	24858659_gab	dat uppity negro kanye dared speak up he not gonna be a house nigger no more put his black ass in the field after you whip him good the democrats and progressives i love it when they show their true colors so clearly	hatespeech
8541	1178669116200247298_twitter	is muhummad muslim or islam	normal
8499	13133876_gab	well that mudshark whore in the middle is used to taking jamie foxx ghetto schlong in her not that surprising	hatespeech
9530	7679912_gab	if one considers those laws unjust and therefore somehow ignorable it makes sense they truly believe that inside every spic there an american trying to get out	hatespeech
3962	1179050003815419905_twitter	<user> you are cute 😘 💋	normal
10887	11038571_gab	i never thought i d hear dr ben carson called a white supremacist i will not recover from this shock	normal
5224	1178755414566916096_twitter	whoever rtd that yuta opening a dyke salon tweet onto my timeline just know op is actually lesbophobic lol	offensive
13376	1237862838208581636_twitter	<user> one of my takeaways from islam <number>	normal
5971	1178993844668555264_twitter	fuck you too soundwave	normal
12922	12143578_gab	shut the fuck up about christianity you look like a retard everytime you talk about it if people actually followed the bible teaching then it would cure shit but you point to weak faggots who claim christian values but do not follow the bible as some sort of proof very weak	hatespeech
20050	9603844_gab	beasts always confuse nice with cowardice we have a higher threshold than inbred arabs and therefore tear hell when that is crossed hence the clydesdale	offensive
18551	26989213_gab	just on the off chance you were not completely convinced that racism and bonus blacks were retarded fuckwits here comes this heart warming tale from black twitter	offensive
16647	19966733_gab	ethnic asians what if the china has a white prson who was born and raied there would htey be imported	offensive
11844	1166008203118862336_twitter	<user> listen to i know places not even thinking about taylor just listen to it and its just so gay	normal
5928	1179097275588579329_twitter	i fucking hate you you are the one that causes most of my depression and makes me wanna self harm or die	normal
19105	4493972_gab	we have a green carded mexican immigrant that works for us he sitting in the break room on his lunch break with his phone to his ear listening to a trump speech maga my friends	normal
15766	17424200_gab	<number> whites move out of sydney every year however they are building new places at the below rates for asians that they are importing avg sydney home price <number> <number> avg sydney home price now <number> m white people cannot even afford to rent	undecided
15284	16152907_gab	i swear between <user> and <user> it an endless repressed homosexual cacophany of moar black cocks i want moar black cocks an gay porn it really kind of sad guys seriously	hatespeech
16821	20623436_gab	all rotherham and many other town rapists and sexual abusers of little white girls were paki muslims honest truth and nothing but the truth stupid transgender bitch or dog	hatespeech
13075	1220372133328670720_twitter	<user> people who dislike his character went full retard	offensive
4626	1178773745902723072_twitter	guendouzi is a fucking baller	normal
2381	1178987098554191873_twitter	what they succeed in doing is equating mercenaries for either the ukrainian or russian side with islamic jihadists thereby transferring the perceived threat from islamists to white men	normal
3695	1178728780937998337_twitter	<user> <user> listen you faggots it all bollocks you know twat is the best	hatespeech
438	1165679759755530243_twitter	we really finna elect biden with the appalling amount of rapey advances he made on camera with literal children damn lmfao	normal
13838	1263729453286346754_twitter	don ’ t be bitching when you get that same energy playa what ever goes around comes around pongase trucha 🤟 🏼	offensive
1574	1179074791350784000_twitter	<user> the way people are not taking racism against asians seriously	normal
1497	12089704_gab	black man kills a white child in a rap video nothing actually happens white man says nigger on a youtube video advertisers lose their minds and shoah him from the internet	hatespeech
3453	18229892_gab	mysterium tremens why do new yorkers continue to support insane kike djuggie schooma	hatespeech
8950	1178938235466084352_twitter	<user> before that you should answer that why you were quite when kashmiri hindus were asked to leave valley they were killed raped and tortured	normal
20058	9633841_gab	what are the odds that there ll be more hostility to women in politics after we emerge from this it already quite present on here but we are something of a bubble 🤔	normal
16361	1904515_gab	i member when clinton said … you could put half of trump supporters into what i call the basket of deplorables the racist sexist homophobic xenophobic islamaphobic you name it and now trump supporters are all white supremacist nazis and trump is hitler reincarnated fud	normal
2986	26050924_gab	good reasons why not to mudshark	offensive
14760	14823147_gab	le americané have never seen jews in beast mode but the ones that live in dearborn michigan texas and houston are starting to see the light just give the rest some time zionism will take good care of that	hatespeech
11062	1110691129882828800_twitter	<user> its an epidemic in all of america ghetto shitholes	offensive
1120	1084979035522899969_twitter	bitch you could love me you cross me tho ima show you tho bitch ass boy	offensive
12297	1184173813413511168_twitter	<user> <user> piss off nazi	normal
8822	1178649774355931136_twitter	melodrama and red are those albums who will make you dance like a faggot then suddenly hit you with that heartbreaking and depressing tune that will make your brain left confused	hatespeech
18785	27863029_gab	distracting television event for manipulating the gullible wonder how many refugees gary lineker has taken in to date	offensive
11360	1123927065638723584_twitter	keep me from drawing fanart for the second save nct dream episode they all look so cute in traditional clothes omg	normal
3465	1178958619649462273_twitter	<user> give oblivion omega colors because i wasted <number> vbucks on a shit skin	normal
19384	5942714_gab	are you talking about sand niggers	hatespeech
6277	22182440_gab	boko haram released over <number> girls it had kidnapped years ago because they are mussleman now if britain could just get the muzzies up there in teleford or luton to follow suit and release the little white girls they are holding in slavery and forced prostitution	hatespeech
18191	25537078_gab	as long as its niggers killing niggers who cares	hatespeech
3803	5153274_gab	deportations are underway oh the feels just remember when you are all cozy in your bed at night some poor beaner has to sleep with one eye open lest the right wing deportation squad extracts it from its hiding place ragnar ds	offensive
1156	1178898490509991938_twitter	i fucking hate my skin dude it can be baby butt soft one time and then get a bunch of stupid little white head bumps the next i just asdjfkl	normal
1686	25475856_gab	fast nigger wants to drive fass see ya at the next red light nigga	hatespeech
7755	17826383_gab	monday is a holiday for a nigger who was a communist and liked to have sex with very young girls he is honored what about washington and lincoln they used to have holidays but now its lumped together as presidents day cuz their white	hatespeech
15972	17948706_gab	muslims are turning nh into a shithole why do not they go to a place they d feel more comfy like ghetto shitcago because the push to place violent islamic refugees in peaceful prosperous white areas is deliberate they are bringing america down and turning it all into a shithole	hatespeech
18704	2756921_gab	re the <number> people who recently followed me have you no taste or standards i will try to return the follow asap i am just making sure you are not a window licking nazi larping annoying drama queen i can only handleso much of that so far so good theyfollowmewtf	normal
2952	20560615_gab	a dyke a queer and a jew over there	offensive
414	21037896_gab	showa time for this fucking kike	hatespeech
7673	1178817901119365121_twitter	joro is a fucking banger zanku sound don block una ears	normal
999	22484190_gab	if he does something useful i was saving this or nigger pitbull shit eitherway	hatespeech
17708	23834135_gab	obama was ghetto bigger so yes	offensive
18643	27357442_gab	so my iphone still thinks fuck is duck but it auto corrects hufflepuff with no issue <number> is gay af	normal
5879	1179087676894412801_twitter	you ever had someone tell you to go kill yourself	normal
17270	22275842_gab	the reversal of males being less idle for whites and asians when in blacks and hispanics is interesting	normal
18455	26587957_gab	uploaded a video the ghetto have invaded from chicago and cali it seems vegas is becoming more of a cesspool	offensive
17062	21589000_gab	if the court can find the right to homosexual marriage in the constitution there is no such thing as a constitution anymore	offensive
8156	22109621_gab	some nigger gas lighted some other nigger in some niggers pm and associated us with other niggers and anglin took the bait	hatespeech
17090	21685174_gab	reminder in a significant number of muslim ran takeouts in the uk children were and are still raped upstairs on a daily basis police know teachers know doctors know pharmacists know this is why uk is facing it own tiananmen square moment and banning journos for life britanistan	normal
704	1179030328654143490_twitter	damn i d eat this girl up but girls be fake gay that the worst	offensive
2045	1178702576726024193_twitter	<user> <user> take what you will at the end of the day during our conversation 1 0 0 have probably murdered beaten raped and mutilated babies killed animals tortured all while we talked about fucking private conversations because a feminazi is mad men have private conversations	offensive
8788	17799511_gab	dropping bombs on dune coons while you have total air superority is not combat it target practice now doing it while there are sams and manpads sending guided missiles up one exhaust would be she did the former	hatespeech
11941	1169564876425089025_twitter	<user> you know that muslims are real brits right	normal
6304	1178805274209071105_twitter	<user> <user> <user> <user> <user> <user> if he not lazy why is he butt hurt americans are lazy compared to african countries that fact is not nearly enough reason for me not want them here african immigrants are not the enemy white supremacy is	normal
12432	1189885008443510785_twitter	i always hate waking kike up before i have to go to work 😩 😩 😂	hatespeech
16758	20327507_gab	did you know that whitegenocide requires helping jews put restrictions in the second ammendment	hatespeech
2239	1092591391086178304_twitter	chipped black nail polish	normal
9474	25429665_gab	indeed low iq wignat or kike shill it hard to tell a lot of the time these days	hatespeech
20131	9869480_gab	it a bitch to find i accidently opened it how i did it was i opened a list and pressed the top of the first post i will get you the screenshot	normal
5987	1179105233449996290_twitter	<user> there are three very real victims of a hate crime here all three are white boys call it out	normal
15354	16395836_gab	fucking slant retard	offensive
3760	1179092084864753667_twitter	<user> i agree it is a very high chance this is a white person saying it	normal
6649	1117838823688478728_twitter	lmao a lot of you all new bitches be my old ho	offensive
94	1178029165603426304_twitter	dm to paypal me faggots cash fag paypig cash master cash slave	offensive
16984	21261311_gab	wisconsin voter my brother died of an opioid overdose how can you fix that paul nehlen it okay to be white wisconsin voter ok but i am about to lose my job the factory is moving overseas can you stop that paul nehlen did you know jews control the porn industry	hatespeech
11771	1164104878274285568_twitter	you all can talk hot all you all want but hope you enjoy that broken phone amp i fucced your bitch just yesterday so tell me how my dic taste loc	offensive
9443	20852849_gab	good i will make it a point to say happy easter to every raghead i see this season	hatespeech
17289	22346884_gab	yeah that one was special he got really mad at people that called him out on it too it a common kike tactic that the ragheads picked up on too	hatespeech
9942	1165438746663280640_twitter	dont get me wrong their are some good wons out there or decent this is what this nigger is doing fuckin garbage	hatespeech
7557	1178840408916467714_twitter	<user> ideal image girl it was full of white oriole so i wasn t surprised but i figured since they claimed to have the laser i would be good they were so dramatic i about it too like i will never go there again	normal
462	1179088766624878592_twitter	<user> btw i need numbers people all my friends left my fat white ass	normal
17867	24385048_gab	sees white decline what have i done	normal
9289	15801637_gab	if they are not beside us or behind us they are in the fucking way the question is actually do childless nigger fucking half jew indian thots belong in the alt right	offensive
20106	9779478_gab	hussein was a ghetto tenant	offensive
3257	1178488599001604098_twitter	young hennessy bitch can not versace niggers	normal
10313	10785246_gab	gah inundated by friends and otherwise smart people doing intellectual contortions to try and justify the violence against the unitetheright folks look the nazi protestors are idiots but a nazi flag does not meet the legal definition of incitement let alone free you to punch them in the face	normal
5885	1178994366620340225_twitter	children are being raped by school bus drivers and no one is talking about it since god knows when children die suffocated in school buses and nothing has been done do something for god sake <user>	normal
15090	15760060_gab	thank you for the articles i know about what going on in sweden too do not get me started on these pseudo feminist idiot hypocrite women and their feminized castrated men my blood boils	offensive
4630	1178771749451833345_twitter	<user> looks like the kid and her family tried to win that ghetto lottery by crying racism <percent> of interracial crime is black on white anyway	normal
5823	27770159_gab	that criminal m.l.k. jr being arrested outside a courtroom in <number> should have locked the nigger criminal up for life nearly <number> year later you see the anti white american bastard has caused	hatespeech
8149	1178766403647574016_twitter	it impossible to be racist against white devils well is not that convenient otherwise the people subscribing to this logic abortion would be massive gaping racists and by their own demands would have to be executed for thoughtcrimes whew dodged a bullet	normal
7455	1179094831894806528_twitter	<user> hi adrian i d love to send you a review copy of my weird little picture book for grown ups about mental health and dog rescue it the story of a queer woman me navigating c ptsd triggers and childhood trauma to help herself and her sweet rescue dog heal	normal
734	1103325139326754816_twitter	bitches broken heart	normal
6412	12646603_gab	not just a nigger an immigrant nigger so the church got extra culturally enriched by vibrant diversity 😑	hatespeech
6601	1179098748032606209_twitter	<user> nah topping is not for faggots	offensive
10899	1104167984707371008_twitter	<user> girl yes lmfao people get on my nerves i know yo ass ready to use that ghetto gif	normal
6658	9144883_gab	can i say nigger too	normal
13269	1232098262267678720_twitter	use coupon code “ holocaust denial ” for <number> odd at checkout	normal
1043	1178742230414249987_twitter	<user> <user> <user> <user> right like how many white supremacists whoopsy doodles does this guy get to have before people realize that neo nazis communicate <percent> of their bullshit through codes and subtlety because ultimately they are cowards championing a failed ideology	normal
2350	1178532952030011397_twitter	my dad calls kids on the block niggers with the hard r like he not darker than asphalt	hatespeech
10886	1103815347537367041_twitter	nobody will love you harder than a pisces girl u just gotta deal with her being fucking retarded	offensive
901	1179098645192466433_twitter	and let us make something else clear twitter is not friendly for children and most of the women that i have ever met in my life that were raped or molested they would never go on twitter and say it	normal
14166	12952385_gab	something i have noticed in life every competent efficient person you d want running a local or federal government is inevitably in the private sector because meritocracy every mouth breathing sub par retard on cruise control you wish you could drown in the sea is in the public sector	offensive
6533	23857799_gab	no way that is the one thing that is not funny you kraut nigger	hatespeech
5802	23904525_gab	not very likely russia cannot be forced to bend by some ridiculous sanctions us will be flattened before russia looses one devision your leftards will kill us and joos do the rest next us potus bibi netanjahu kcu kike in chief of usrael	offensive
17214	22124193_gab	all jews need to be barred from holding public office outside of the horseshit sand nigger state of israel the kikes can go live with the palestinians only white males who are pro gun and pro free speech and anti illegal alien should hold office in the usa canada australia and europe	hatespeech
14562	14066054_gab	upon successfully destroying europe and establishing berlin seat of european communist aka jew control while occupying israhell jews position themselves for complete takeover of us	hatespeech
10638	1091105782735749120_twitter	democrats are inviting illegal immigrants who were fired from trump golf club to the state of the union address good now invite ice	undecided
10400	1081477805488070656_twitter	dude i fucking hate being the ugly friend	undecided
5319	1178998684802936838_twitter	<user> <number> muslim country they must take care	normal
3500	1178487834807799808_twitter	<user> spanish is the 2 nd most spoken language on the planet even i speak spanish but no white person would learn arabic for fun and i stated that i was african arab in my tweets stop clowning yourself for assuming my race like that	normal
1279	1123914189116968964_twitter	so layan aku macam sampah isnt mental torture but tegur that mf bitch is kurang ajar fuck you	offensive
1515	1179057379079380992_twitter	no more of this madness i shall take refugee in a bottle	normal
3817	1178926294165327873_twitter	let us explore the joys a moment when it matters i was receiving a shiny award for being a bright young thing standing together getting a group photo a stale white males awardee says we better not stand too close or else our wives may think we are homosexual	normal
2004	16883592_gab	that rouge jewess as if there is any other kind called for complete genocide of palestinians her name is ayelet sheked when she does not call for genocide of people she stole land from she whinies about holohoax typical kike shenanigans disgusting rats	hatespeech
19039	4100251_gab	<user> they will get arrested if cause violence	normal
7478	1178491915894956033_twitter	they playing a lot of ethnic music at this white ass wedding	normal
9607	1179054544531197952_twitter	<user> we all are but that is our lot in life part of white privilege to be constantly falsely accused berated by blacks liberals	normal
10794	1097563331655798784_twitter	<user> <user> look at all these retards attacking a congresswoman who doesnt represent their district what sad losers	offensive
13776	12604654_gab	ohh it capable of learning see your post do not look as retarded without your little emojis in them	offensive
14232	13201167_gab	jesus i think for me personally the most annoying thing about this whole mess is that so so so many of these women like to screech peddle their mostly feminazi pro woman bullshit when it all lies hypocrisy	offensive
3997	1178840299323449350_twitter	the white house is giving states the power to reject refugees from being resettled in their communities and this announcement all but guarantees that politicians will try to end refugee resettlement in our state completely	normal
4592	23300157_gab	life under nigger <number> iq rule	hatespeech
6220	6556400_gab	mpc is the hangout for black teens who are not allowed to say nigger at home mpc status updates	normal
4022	1103169996195352576_twitter	shoutout to all the selfless young women that used to show us they titties on oovoo back in the day you are appreciated	normal
19591	7166798_gab	yeah i also agree that the middle eastern ones are coming mostly to hungary but these other refugees away from mudslimes are all schengen regions why bother applying for refugee status when you can just move it perfectly legal	offensive
8489	1178502286047350784_twitter	<user> marx teaches dumb kids that they are the smartest in the room and to kill all the older people that disagree also they were white so they must be walking while racist 😐 😐 😐 😐	normal
1912	1178537088754622464_twitter	bitch you white nigga is a faggot your kids are demon possessed over blk ppl your pussy is worthless you are a whore you and ur household all suck the same dick you are jealous of innocent blk ppl you are a squatter in blk neighborhoods you are jealous of jesus ur disgusting	hatespeech
366	1178781190972559360_twitter	so you are gonna be loud on ig about rapists and stick up for women yet you have raped and abused multiple women including myself and told your mrs i am just your crazy ex and that why i hate you pick a fucken side you sick fuck	normal
17194	22090009_gab	you are going to get raped fed you and all the other siege niggers	hatespeech
15885	17699522_gab	yeh rsi is low macd hanging around <number> bull hammers i do not see it dropping below <number> anytime soon it just waiting to pop question is when maybe i will shill it on biz and see what happens appc in case anyone is retarded and does not know what we are talking about	offensive
15057	15628855_gab	and it fine n dandy if you wanna get married but that not going to raise up the plummeting marriage rates you will not get them up by calling guys gay or telling them to man up if you want traditional marriage go and make it traditional again	normal
12616	1198579683178225665_twitter	<user> <user> the prophet muhammad saw says if you are full and your neighbour is sleeping hungry you are not a muslim	normal
2854	22648946_gab	<number> fucks i do not give muff munching wetback commie bitch	hatespeech
14650	14456047_gab	it not okay to be white and you are a racist pig that does not deserve life if you think otherwise	undecided
13413	1239630166919237633_twitter	<user> kashmir is no longer an islamic country as ms mehbooba used to say wahed muslim riyasat	normal
9603	1117594639685570560_twitter	yes she fine but she a hoe	offensive
4948	18805447_gab	and some kike loving people with degrees who are fucking delusional	offensive
2436	1088922994104254465_twitter	the blackguard pretends to be a barbarian at heaven	normal
3296	1179077398194769924_twitter	just spent <number> min figuring out exact loc of tea lounge on 7 th ave park slope to map it i will never get these 1 5 min back but mapping a place of my and so many others many boring fine or stellar first dates is worth it dyke gentrification cri tgis dig geog lesbian queer	normal
12936	1214968963823620096_twitter	our very own kuch bhi retard prakash raj 🖕 leftists_are_terrorists islamicterrorism	offensive
11109	1113195741747601409_twitter	i ’ m gay and gray asexual not bi reality	normal
19121	4565612_gab	when liberals socialists march against the sort of gender based inequality islam foists on western societies do you think the world will stop spinning muslimban	hatespeech
994	22355751_gab	this lil yid pig should be sued by the <number> million he fucked over with their info and strip him clean of every penny and life in prison dirty lil fuckin snyde rat and i am being nice 😇	hatespeech
16494	19502945_gab	dinesh d souza \u200f verified account <user> <number> m <number> minutes ago more why is the left supportive of a gay parade but not of a military parade	offensive
12373	11870276_gab	unrelated <user> is a faggot	offensive
15919	17843410_gab	i noticed in this sting operation video the brown third worlder who was unabashed about banning right wingers is an indian its very embarassing for us indians in india when these dumbfucks go to usa settle there and then decide to backstab white majority by spewing venom against them kick them out	offensive
4233	1178735715204653062_twitter	<user> how do groups of people take derogatory terms and reinvent them into positive ones like nigga and queer	normal
19457	6388163_gab	the purpose goal of muslim immigrants is not integration into free society the purpose of islamists is to take over enslave free nations banislam deportmuslims	offensive
562	1177974580964708353_twitter	crash on eb i <number> location eb i <number> at van dyke lanes blocked left shoulder left lane event type crash county macomb	normal
9882	16516212_gab	yeah cos churchill was a proper hero ammrite churchill was a kike loving whore who sold his country down the river to his creditors	hatespeech
8981	17682825_gab	in god i trust christian soldier miracle american usa vet warrior viking my blood is red my skin is white my eyes are blue i am an american also no abominations no queers	hatespeech
9492	1092391125686669312_twitter	rt carlosphoenix to p50 fans ariana grande	normal
5069	1178716748532637699_twitter	<user> <user> <user> u can make up anything to fit your argument only a dummy thinks a victim getting a settlement for being raped is selling herself remy shot a woman so of course she sides with the rapists and not the victim ghetto mentality	normal
16665	20009211_gab	do not give money to foundations you will be paying for rich blacks to have the delight of white women	offensive
3698	24604208_gab	oh in light of this new detail her mudshark eligibility is denied and so her crown is revoked this week spot remains open good luck girls <user> \u200d <user> \u200d	offensive
18139	25325481_gab	oh god please no biker boomer memes and retarded hasbara	normal
7860	22606052_gab	hail victory white lives matter make america white again stop white genocide this is proof what future arayn race has to face nsm 88 kk nazi american partys wail you all do nothing this is what each day draws near it does exsit black supremacy is africa new sloggen and the nigger jews here in america awaiting for white genocide	hatespeech
8731	1179091366283862016_twitter	boo sorry did i scare you wassup gurl 😉 😉 😊 its cocktober 😈 🌚 🍂 🍃 🍁 and if you 👈 🏽 are getting this 👇 🏽 😘 it means ur a halloween 👻 🎃 hoe 😏 😩 👅 💦 every year in cocktober the jack o slut 🎃 comes to life 🙀 😻 🙌 🏽 👏 👏 🙌 🏽 coming to harvest 🍁 🍂 🍃 his hoes for thot -o- ween 😏 😏 💥	offensive
11854	1166514732859191297_twitter	tw asians to the girl that made fun of me for having small eyes it ’ funny how your dog disappeared the day after bethany 🥢	offensive
14220	13158240_gab	damn i wish it was that easy new laundry detergent it will turn a nigger into an asian in <number> seconds flat	hatespeech
18884	3199835_gab	will george soros continue to fund organizations that intend to stop free speech will spones quickly lose all their credibility after a recent exposure of them was released will the flood of refugees get proper and extreme vetting find out on the next episode of super generation z	offensive
19074	4337482_gab	women do not understand the difference between fact and opinion nor do they understand that not all opinions are equal some do but the vast majority including high iq women do not of course it also true that most men are women	offensive
5060	1164955575421218818_twitter	you reading this tweet go drink some water now you god damn dehydrated slut	normal
18744	27679978_gab	verizon owned by the fucking jews	hatespeech
14102	12803910_gab	wow you think race has nothing to do with it why do we have all these ghettos in america you think race does not dictate behavior you really think these immigrants come here because they want to adopt your white american heritage why are they tearing your monuments down	hatespeech
16158	18480293_gab	well good i thought the damn thing was gay as soon as i saw it fuckn water bottles laptops guns chainsaws what weirdo is going to shove thatuch shit into that ugly ass vest hell he needs to advertise to isis with the dumb ass mess of a vest	offensive
17858	24360546_gab	trump is turning america the beautiful into america the booty ful in which he can just grab dozens of helpless women by the groin and get away with it taking the highest office thereafter while many americans defend this behaviour	offensive
15778	17453353_gab	ben shapiro is writing a new book about the basis of western civilization here a spoiler the jews did everything good developed steel trains cars computers and landed on the moon something like that that why he prefers to call us the judea christian west you have been warned	offensive
15149	15900511_gab	this nigga supports homo jews diddling kids	hatespeech
4265	1178629025511755776_twitter	how dare them niggers swat my fortnite crush pokimaine	hatespeech
2819	11580960_gab	what a fucking nigger fag pantload i wonder who actually wrote that for this affirmative action push along toy	hatespeech
5149	22494427_gab	i went to school with marc almonds soft cell sister she was a hebe btw 😉	offensive
1159	1179050229170991104_twitter	<user> <user> oh u gullible idiot read the entire ct bill it clear says that people facing religious persecution in the neighbouring countries will be given citizenship u think muslims are facing religious persecution in muslim countries	normal
4409	1178852897423073283_twitter	fuck it i am finna start watching power w the rest of you niggers	normal
8965	13222749_gab	what a retarded paki	offensive
12169	1179243182565068801_twitter	<user> hopefully he ’ okay cause if he kills his self or something i ’ m blaming it on twitch like the shit twitch does is just retarded now	normal
4431	19117328_gab	unreal i grew up in darwin and ive seen the results of this similar practice by the coons there wow	hatespeech
3943	23590591_gab	shut up you nigger kike learn math niggers commit aggravated assault at a rate <number> × that of whites keep eating soy you feminised cuck enjoy being replaced by baboons who will never get to outer space ever again	hatespeech
4238	1178813843608231936_twitter	lol oomfs unfollow nak2moto they used dyke on multiple occasions when they arent lesbian	normal
19012	4012084_gab	<user> not the young male coons sand niggers and snowflakes these have no dependents no jobs no standing in the society free to wreak havoc upon the society	offensive
18919	3425198_gab	being on some app store being some bigtech bitch can be banned anytime lose <number> of revenue long approval process in the best case do not progressive web apps being apple bitch	normal
10035	10032177_gab	i wonder if poland will accept christian refugees from germany and france in the coming years	normal
17623	23479390_gab	america elected a ghetto family twice	offensive
